id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,sum,sum_organic,sum_inorganic,sum_Phosphotransferase,sum_Transporters,sum_Two_component,occP_1_2,labP,orgP,secP_1_2,totP
SRR20011509,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,10.00084074,0.494153509,4.660326305,1.111487416,3.241222626,0.493650885,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011510,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,19.7787667,0.383773853,6.366064018,1.769970038,9.115746306,2.143212483,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011511,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,1.140666002,1.543209163,-0.006021152,-0.541234495,-0.892891526,1.037604011,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011512,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.732189282,0.503233231,-0.808301782,-1.008355414,-0.344546948,-0.074218368,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011513,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-3.609957732,-0.995309387,-0.409191143,0.216289907,-1.260018887,-1.161728222,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011514,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,2.24564381,-0.623614327,2.389685835,0.925213786,0.95528244,-1.400923924,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011515,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,27.11084016,0.648420541,6.785633026,2.456389815,14.91551976,2.304877019,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011516,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-2.104495481,-0.570253105,-0.284124416,-0.933235342,0.176479723,-0.493362341,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011517,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-3.975618709,-1.077010634,-1.209264841,-0.898782493,1.111491651,-1.902052391,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011518,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.804503054,-1.114496519,-0.163192982,-0.415006284,-0.211427166,0.099619898,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011519,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-5.717774678,-0.964113394,-1.208314322,-0.592402107,-0.74468361,-2.208261244,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011520,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,6.452205892,-0.752494327,1.909806108,0.354527606,4.28738097,0.652985536,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011521,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,22.30736948,7.696615223,4.34608758,0.461523163,2.875997493,6.927146025,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011522,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-5.604702741,-0.272067314,-0.816940634,-0.594117869,-1.722579238,-2.198997685,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011523,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-3.84685127,-0.240368747,-1.290762828,-0.751505582,-0.81611961,-0.748094503,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011524,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-6.341817888,-0.271545526,-0.890267259,-0.693923997,-3.17271637,-1.313364737,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011525,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,0.667872543,-0.704873188,1.520471037,-0.392958705,-0.018307275,0.263540674,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011526,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,18.41867862,3.110904392,3.461662469,1.26606438,3.940414343,6.639633035,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011527,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-5.878725269,0.605595796,-1.463725836,-0.658643778,-2.928325406,-1.433626046,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011528,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-6.649531367,-0.255074173,-1.309106001,-1.040254003,-2.020111557,-2.024985632,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011529,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-7.421872376,-1.686564154,0.008510731,-0.372963942,-3.198550045,-2.172304965,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011530,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-4.35274762,-0.479594071,0.187372722,-0.535575635,-1.948820439,-1.576130197,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011531,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,3.908706417,-1.40193181,1.612138106,0.377306667,1.678431339,1.642762116,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011532,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,29.1867608,0.965644547,4.086916821,0.846654396,14.02440596,9.263139079,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011533,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-2.102577674,-1.083185824,-0.562872551,-0.188057976,0.574909661,-0.843370984,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011534,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,0.527850456,4.254090709,-0.498918344,-0.512633353,-2.07407114,-0.640617417,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011535,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-0.888816097,-0.588774021,-0.459004538,0.289709069,-1.854870246,1.724123639,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011536,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,8.859242896,-1.627783423,2.328588591,0.023708936,3.946429585,4.188299208,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011537,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,25.06126036,-1.271291174,4.670008404,1.747926371,10.17062746,9.743989291,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011538,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,2.51991631,-1.233421261,-0.791693893,-0.712586157,6.212094761,-0.95447714,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011539,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.459318457,-1.30395535,-0.765279372,-0.556717238,1.190967776,-0.024334273,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011540,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.71294192,-0.729978721,0.678376475,0.057857665,-0.543213524,-1.175983814,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011541,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-2.345543854,0.971283792,-0.814426427,-0.997402383,-1.039187092,-0.465811744,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011542,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,3.468254924,-0.379679614,1.171685245,-0.880568928,2.045749023,1.511069199,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011543,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,14.64224744,-0.905292372,3.159000087,0.708369409,4.373558686,7.306611634,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011544,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-5.239876051,-0.688335282,-0.832933635,-0.711609463,-2.451778126,-0.555219544,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011545,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-4.831735497,-0.668964757,0.056663849,-0.584333682,-1.891780837,-1.74332007,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011546,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-6.614011132,-1.634868312,0.013885749,-0.352284195,-2.770792305,-1.869952068,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011547,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,4.86979427,-1.278663783,2.943129158,-0.380209595,3.279001358,0.306537131,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011548,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,21.87906006,-0.371482019,4.28679715,1.827340786,9.671759301,6.464644845,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011549,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,6.840066711,-0.189400233,1.291746807,0.358339232,4.119549992,1.259830914,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011550,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,4.342029217,0.662644335,-0.253245786,0.049466347,2.898034015,0.985130306,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011551,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,3.897133648,0.198207707,0.423837778,-0.360123709,2.751171974,0.884039897,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011552,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-5.045189504,-1.019110101,-1.504608017,-0.806636948,0.200752716,-1.915587153,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011553,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,7.885294378,4.442148805,1.005505099,0.832410096,0.956429174,0.648801204,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011554,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.264803491,1.015331279,1.285351399,0.627298386,-3.045303172,-1.147481383,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011555,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,4.763265616,-0.797066804,1.433360004,0.845762141,2.542920567,0.738289708,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011556,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,1.200492348,-0.496729871,1.014966019,-0.473636137,1.175633736,-0.019741398,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011557,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,1.80777893,1.937766345,-0.831630304,-0.379264376,1.254112583,-0.173205317,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011558,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,3.898338905,0.300676243,-0.589393833,-0.352420837,3.209530553,1.329946779,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011559,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-0.090743813,-1.280015483,0.640445582,0.171464729,0.573570608,-0.196209249,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011560,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-2.518373159,-0.105845469,2.604588291,-0.014254467,-3.81132668,-1.191534834,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011561,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,5.730211239,4.788677733,2.84477842,0.286600005,-0.938538574,-1.251306346,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011562,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,2.034930534,-0.722343942,0.801134714,-0.344949349,2.643606626,-0.342517516,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011563,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-3.891099396,-0.92665031,-0.303681981,0.473858621,-1.355636076,-1.778989649,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011564,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,2.631434255,1.630053823,0.151709766,-0.237806527,0.917672391,0.169804802,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011565,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,0.76700982,-0.789273459,-0.31644171,-0.393269372,2.559457831,-0.29346347,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011566,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,2.410294539,-1.217866346,0.712427748,-0.126797371,2.883590638,0.15893987,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011567,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-0.441746251,0.182422711,1.712906952,0.897257324,-2.414076919,-0.820256318,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011568,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-4.029442729,-1.410653905,-0.068764774,-0.752469017,0.409265065,-2.206820098,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011569,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,0.512104836,-0.47771602,1.12783532,0.895375167,0.468546007,-1.501935638,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011570,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-2.471352108,-0.959299127,0.402885437,-0.577611902,-0.115615061,-1.221711454,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011571,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,6.261858298,4.394887112,-1.490322655,-0.387859039,3.838219733,-0.093066853,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011572,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-0.111188427,0.204640761,-0.90356825,-0.781437767,1.919227444,-0.550050615,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011573,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,3.280691241,0.120817892,0.28034405,0.284634371,3.352049727,-0.757154799,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011574,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.464642959,-1.189678107,2.547038137,0.76024799,-2.85199418,-0.7302568,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011575,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,3.5837374,2.089351211,1.942576901,0.842738426,0.409090058,-1.700019196,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011576,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,2.8036603,0.539652879,0.684136408,0.120566469,1.424859235,0.034445308,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011577,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-2.83826129,-0.199609729,-0.088778595,-0.571076212,0.239794489,-2.218591244,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011578,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.531912204,-1.667794662,-0.793160863,-0.631399996,1.945989303,-0.385545986,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011579,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-3.66140406,-1.637116064,-0.527221741,-0.370065638,-0.119095162,-1.007905455,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011580,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.220779184,-0.230783066,-0.042667679,0.226328368,-1.396105573,0.222448765,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011581,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-3.612887024,-1.006436847,1.990755567,0.21618052,-3.203985717,-1.609400547,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011582,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,2.071313456,0.175151189,2.61404909,-0.177812697,-0.481400649,-0.058673477,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011583,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,3.545908701,2.268411757,0.912872196,-0.00115125,0.911255321,-0.545479323,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011584,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,0.457212348,1.356095496,0.004445671,-0.340396247,-1.282030114,0.719097541,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011585,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,1.287117955,0.866412046,-0.657884976,0.055392967,0.999114722,0.024083197,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011586,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-0.815653218,-0.798781231,0.512753416,0.45701888,0.169811113,-1.156455395,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011587,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.724605957,-1.234632236,2.49211291,1.452230724,-2.900957183,-1.533360172,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR20011588,-0.5338322,-0.567800702,0.559736738,0.020630766,1.054183278,-0.021004419,-0.166529253,-1.572044383,-1.542146994,2.548278692,-0.24058167,-2.68790676,0.350312349,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
