Run,geo_continent,geo,sum,sum-organic,sum-inorganic,sum-Phosphotransferase,sum-Transporters,sum-Two-component
SRR11723791,Europe,4,-8.066749849,-1.904281952,-2.397459168,-0.521373973,-1.226259556,-2.0173752
SRR11723792,Europe,4,-10.32215343,-1.444314896,-2.619776461,0.330689909,-4.589520525,-1.999231454
SRR12087327,Europe,4,16.77011122,10.56249742,-1.008669388,5.533677597,3.279501522,-1.596895929
SRR12087328,Europe,4,22.6541233,10.73792925,-0.942727377,12.09618461,2.666854104,-1.904117293
SRR12087329,Europe,4,18.07711233,10.15495249,-0.503412855,5.610572832,3.871274879,-1.05627501
SRR12087330,Europe,4,22.29768565,10.82710328,-0.928618262,11.79160782,2.039387829,-1.431795021
SRR12087331,Europe,4,15.63839335,10.66032121,-1.36410683,4.914436188,3.379079743,-1.951336959
SRR12087332,Europe,4,23.43221149,10.86031435,-0.965287875,11.09404557,4.117056188,-1.673916736
SRR12087333,Europe,4,18.88779331,11.25564852,-0.76159403,7.558526751,2.692117685,-1.856905619
SRR12087334,Europe,4,18.39826817,10.83772533,-1.326742016,8.674880057,2.113894845,-1.901490041
SRR12277191,Europe,4,-15.55573629,-2.16481564,-3.279200583,-0.627347549,-6.422587605,-3.061784914
SRR12277192,Europe,4,-13.5600058,-1.918247709,-2.493643567,-0.907235863,-4.694186777,-3.546691885
SRR12277193,Europe,4,-16.68076621,-2.26680273,-2.745153464,-1.099054493,-8.120791509,-2.448964017
SRR12277194,Europe,4,-12.65821717,-2.199121654,-2.653152211,-0.527834039,-4.674387403,-2.603721862
SRR12277195,Europe,4,-3.925642032,-1.619220584,-1.148624286,0.311920515,-0.993794196,-0.475923481
SRR12277196,Europe,4,-5.82680041,-1.031480275,-1.357368415,-0.687735334,-2.330620765,-0.41959562
SRR12277197,Europe,4,-6.624591067,-1.543553227,-1.773624668,-0.214846694,-2.305835962,-0.786730516
SRR12277198,Europe,4,-14.38893041,-1.669859868,-2.236632852,-0.767305279,-6.855764281,-2.85936813
SRR12277199,Europe,4,-16.47433571,-2.113191916,-3.146464482,-0.503034566,-7.736460645,-2.975184098
SRR12277200,Europe,4,-15.32399457,-2.177282055,-2.586193151,-0.557898205,-7.649277069,-2.353344089
SRR12277201,Europe,4,-10.69441169,-1.977636105,-0.201803441,-0.261718808,-8.796761708,0.543508372
SRR12277202,Europe,4,-10.40494369,-2.26680273,-2.040166022,1.082091609,-4.419486586,-2.760579961
SRR12377059,Europe,4,-4.399624676,-2.26680273,1.01662339,-0.399685268,-1.37477535,-1.374984717
SRR12377060,Europe,4,-9.247377205,-2.073099647,-0.792207932,-0.894108407,-5.029388877,-0.458572342
SRR12377061,Europe,4,20.05564643,-2.26680273,3.646556206,-0.910075237,16.2416337,3.344334492
SRR12377062,Europe,4,-6.028100471,-2.26680273,4.102035837,-1.043694331,-4.577959569,-2.241679678
SRR12377063,Europe,4,-7.559860167,-2.26680273,0.946977283,-1.195742352,-5.412380196,0.368087828
SRR12377064,Europe,4,6.282545593,-1.576106188,2.467869525,0.036178361,2.082322774,3.27228112
SRR12377065,Europe,4,14.91428917,-2.26680273,3.550217296,-0.752505882,13.00523006,1.378150427
SRR12377066,Europe,4,-6.283077846,-2.036124752,1.930203897,-1.087357355,-2.396468033,-2.693331604
SRR12377067,Europe,4,-1.355304664,-2.26680273,3.631825621,-0.502995126,-4.82365298,2.606320551
SRR12377068,Europe,4,2.835812106,-2.103424317,3.847104157,-1.195742352,-1.799542458,4.087417077
SRR12377069,Europe,4,0.455070726,-1.068226487,1.428708239,-0.955747482,-1.929432364,2.97976882
SRR12377070,Europe,4,27.70743845,-2.26680273,6.229593505,1.305705269,18.35053845,4.088403958
SRR12377071,Europe,4,-3.006258926,-2.142435557,1.804049498,-0.174082096,0.173093763,-2.666884534
SRR12377072,Europe,4,-4.98667519,-1.771849494,1.661607507,-0.967768135,-3.289126114,-0.619538953
SRR12377073,Europe,4,3.510451392,-2.26680273,4.225535236,-0.521778974,-2.381818523,4.455316384
SRR13115018,Europe,4,5.265529773,1.302597864,-0.241392952,3.963300927,1.536370003,-1.295346069
SRR13115019,Europe,4,3.474571315,1.011415679,1.468839043,0.215625488,-3.748737179,4.527428285
SRR13451248,Europe,4,-0.324559723,0.575996281,-1.043938844,1.523155329,-4.092794597,2.713022108
SRR14986175,Europe,4,2.566577867,1.660003374,1.822891365,-0.979856134,-1.445311496,1.508850758
SRR14986176,Europe,4,-3.991953857,-2.066434358,2.585932187,-1.186737738,-3.757813107,0.433099159
SRR14986177,Europe,4,-3.432669884,-0.905673379,3.543044369,-1.078580117,-3.387820383,-1.603640375
SRR14986178,Europe,4,0.862912873,-0.412340397,3.58279201,-1.06667462,-1.187215427,-0.053648693
SRR14986179,Europe,4,30.19050118,3.824579426,4.270184095,2.286182213,15.24193547,4.567619978
SRR14986180,Europe,4,30.76486931,2.208356655,5.22499567,3.862330721,15.47317844,3.996007823
SRR15130125,Europe,4,-5.312486821,0.270465443,-1.291652553,-0.959246213,-1.46967669,-1.862376808
SRR15130126,Europe,4,-6.063411912,0.152032123,-1.430347245,-0.905805009,-2.33493511,-1.544356671
SRR15130127,Europe,4,-5.516287144,1.377594744,-1.329496904,-0.764312553,-2.598269828,-2.201802603
SRR15130128,Europe,4,-7.645250466,-0.413931738,-2.129893581,-0.57681346,-2.428715996,-2.09589569
SRR17222367,Europe,4,-1.296463804,1.197062531,-0.178882135,-0.015884659,-1.75196661,-0.546792932
SRR17222368,Europe,4,7.500145537,4.657427325,1.812314621,0.472323369,0.458868094,0.099212127
SRR17222369,Europe,4,5.643440359,1.612593882,2.395829832,0.773395148,0.791244229,0.070377268
SRR17222370,Europe,4,9.742559646,3.948933213,3.879470907,0.848736576,1.620865674,-0.555446724
SRR17222371,Europe,4,-5.565878382,0.768863358,-0.987439133,-0.430482092,-3.927188322,-0.989632192
SRR17222372,Europe,4,-4.957945745,1.046463124,-1.068101746,-0.379756629,-3.62223622,-0.934314274
SRR17222373,Europe,4,1.374796018,2.260426519,1.956571123,0.007667843,-1.382863248,-1.467006219
SRR17222374,Europe,4,2.96588711,2.494330196,1.102583921,0.504073358,-0.617970048,-0.517130317
SRR17222375,Europe,4,-4.994472376,0.303104698,-1.281551256,-0.249930951,-2.971633259,-0.794461608
SRR17222376,Europe,4,-3.29711277,0.882205755,-0.518999421,-0.159437811,-2.017486617,-1.483394675
SRR17222377,Europe,4,5.023167214,2.382649418,2.284386566,1.325711265,-0.778347467,-0.191232568
SRR17222378,Europe,4,4.151154812,5.277650444,1.132011847,0.498201846,-1.924481979,-0.832227345
SRR17938967,Europe,4,-5.474252324,-1.368827675,-1.59727127,-0.467778586,-1.057125381,-0.983249412
SRR17938968,Europe,4,-2.021929051,1.610779026,-1.192900528,-0.257273778,-1.112166315,-1.070367457
SRR17938969,Europe,4,8.458885182,2.573108759,-0.369604469,0.419868144,5.495535706,0.339977042
SRR17938970,Europe,4,19.57944444,0.480914254,2.33087002,2.40519798,8.563931236,5.798530948
SRR17938971,Europe,4,19.9950881,0.20780613,2.597085233,2.098145496,11.73696365,3.355087597
SRR17938972,Europe,4,2.797811656,-0.526736585,-0.231087732,-0.28039871,4.277911479,-0.441876796
SRR17938973,Europe,4,9.742648471,-0.177031083,1.336848519,3.56890668,1.327103668,3.686820686
SRR17938974,Europe,4,57.27759267,0.841840754,10.48983769,3.161608173,26.90743219,15.87687386
SRR17938975,Europe,4,4.647106131,2.405093493,0.232049108,0.054344459,1.615392521,0.340226551
SRR17938976,Europe,4,7.283771914,0.71215891,0.529766807,-0.014301291,3.937765306,2.118382182
SRR17938977,Europe,4,4.962414077,-0.262075093,-0.375501061,0.029856091,5.203907939,0.366226201
SRR17938978,Europe,4,5.547450305,0.846331016,-0.271378504,-0.406059105,2.401904982,2.976651916
SRR17938979,Europe,4,-0.632560541,0.198625764,-1.206527925,0.226747875,0.190596213,-0.042002469
SRR17938980,Europe,4,-2.978602745,-0.755282117,-0.857287152,-0.437874028,-0.81095955,-0.117199898
SRR17938981,Europe,4,11.48832053,0.194464849,0.493878714,2.598188284,6.232885422,1.968903265
SRR17938982,Europe,4,29.32869933,1.596404652,3.389561017,4.786640521,8.71195335,10.84413979
SRR24912518,Europe,4,93.78321555,-2.26680273,7.017186651,2.16443829,75.14635477,11.72203856
SRR24912519,Europe,4,71.29395788,2.722538596,13.19896524,0.803203256,9.808314389,44.7609364
SRR24912520,Europe,4,7.659985424,-2.016513656,3.292178751,0.265265621,2.818252417,3.300802291
SRR24912521,Europe,4,19.06955835,-1.105396969,8.239439258,-0.587983874,10.8693267,1.654173236
SRR5035371,Europe,4,-4.57284786,-1.933819561,0.969294375,-0.982485552,-1.167776416,-1.458060705
SRR5381892,Europe,4,0.316539618,3.294065427,2.169920793,-0.787741445,-4.587476719,0.227771561
SRR5381903,Europe,4,8.028453328,-1.309554977,4.447868165,1.819042326,1.663035486,1.408062328
SRR5381907,Europe,4,12.87057173,-2.26680273,9.454694961,-1.195742352,-1.573147037,8.451568888
SRR5823595,Europe,4,-12.61405879,-1.767989626,-2.055976765,-0.649422281,-5.772664665,-2.368005457
SRR5823596,Europe,4,-16.7980698,-1.76946143,-2.54187469,-1.07111944,-8.214874021,-3.200740222
SRR5823597,Europe,4,1.066808856,-1.956950672,-2.014781028,-0.829338009,8.670534831,-2.802656265
SRR5823598,Europe,4,-13.49313441,-2.091078641,-2.036099869,-0.283111278,-6.880429258,-2.202415365
SRR5823599,Europe,4,-13.02918408,-1.415400068,-2.47527474,-0.636150934,-6.033322618,-2.469035716
SRR5823600,Europe,4,1.607694782,-1.731407598,-1.367257839,-0.100303572,5.382961819,-0.576298028
SRR5823601,Europe,4,-6.48306089,1.377124944,-1.393517499,-0.54438381,-3.28516556,-2.637118965
SRR5823602,Europe,4,-10.11114573,-1.746612703,-1.587701281,-0.463533577,-4.015923242,-2.297374927
SRR5823603,Europe,4,-16.67245586,-1.812700814,-2.360079519,-0.916286008,-8.357417745,-3.225971773
SRR5823604,Europe,4,3.125523933,-0.509441053,-1.744495017,3.196694503,-2.592271656,4.775037156
SRR5823605,Europe,4,-0.991025223,-1.770475469,-1.504513625,2.364204469,-2.099559405,2.019318807
SRR5823606,Europe,4,-7.27564408,-2.106112013,-1.670690648,-0.768438349,-2.21342818,-0.516974889
SRR5823607,Europe,4,8.835190494,-2.015564803,-1.449273392,4.770711214,-0.835885676,8.365203151
SRR5823608,Europe,4,-12.32336141,-1.647037286,-2.335978898,-0.819890427,-5.134649563,-2.385805238
SRR5823609,Europe,4,-13.4076822,-2.193976145,-2.070833457,-0.613357742,-5.958805526,-2.570709332
SRR5823610,Europe,4,-11.71610433,-1.982057015,-2.224778221,-0.895077634,-3.552372667,-3.061818796
SRR5823611,Europe,4,-17.32541663,-2.26680273,-2.75820635,-1.195742352,-8.068038403,-3.036626793
SRR5823612,Europe,4,-15.51512855,-1.937707614,-2.636916267,-1.021855865,-6.919564617,-2.99908419
SRR5823613,Europe,4,-14.32612504,-1.943046624,-2.750911857,-0.85500858,-5.917023966,-2.860134017
SRR6683737,Europe,4,3.314261041,0.305965152,-0.193154323,1.969469006,0.702079324,0.529901881
SRR6683738,Europe,4,-7.415120375,-1.277484185,-2.034672602,0.435588143,-3.113709535,-1.424842196
SRR6683739,Europe,4,-7.524370583,-0.893931977,-2.040972144,-0.121327426,-2.717281911,-1.750857126
SRR6683740,Europe,4,-3.653449276,-0.747334557,-0.607906607,-0.320468426,-2.142562836,0.16482315
SRR7590085,Europe,4,-20.63589037,-2.206473259,-3.197873744,-1.171650217,-10.27001721,-3.789875935
SRR7591044,Europe,4,-14.42559695,-2.068768778,-2.089221785,-1.11650758,-6.951847516,-2.199251295
SRR7591045,Europe,4,-18.83660872,-2.26680273,-2.754680322,-1.195742352,-9.630763134,-2.988620178
SRR7591056,Europe,4,-12.49256763,-0.62425488,-2.272169442,-0.871638846,-7.365484108,-1.359020358
SRR7591063,Europe,4,-8.412835383,-1.752564259,-1.114703804,-0.939917886,-3.60133199,-1.004317444
SRR8357466,Europe,4,-19.68502873,-2.199145243,-3.008334029,-0.994570404,-9.517673194,-3.965305856
SRR8357467,Europe,4,-16.95664482,-1.406662837,-3.271375301,-0.97930637,-7.374278215,-3.925022093
SRR8357476,Europe,4,-19.60053897,-2.119304325,-3.24232074,-0.619742875,-9.909244647,-3.709926378
SRR8465118,Europe,4,-18.76395821,-2.161543821,-3.028006948,-1.17469048,-9.27341171,-3.126305249
SRR8465120,Europe,4,-16.75808065,-2.204157865,-2.341214872,-1.195742352,-7.924383057,-3.092582501
SRR8465122,Europe,4,-17.49561695,-2.162133997,-2.651873587,-1.195742352,-8.4183245,-3.067542512
SRR8465469,Europe,4,-18.60406538,-2.26680273,-2.758514583,-1.195742352,-9.02262711,-3.360378603
SRR8465471,Europe,4,-18.93876612,-2.26680273,-2.657390127,-1.195742352,-9.431173428,-3.387657486
SRR8554483,Europe,4,-11.10409671,-2.254547478,-1.080680426,-0.871829545,-4.443632636,-2.453406628
SRR8554485,Europe,4,-12.04098827,-2.217930454,-1.479096852,-0.987978306,-5.126264762,-2.229717894
SRR8554501,Europe,4,-11.94397723,-2.228469515,-1.574073004,-0.94713464,-4.786356698,-2.407943376
SRR8554503,Europe,4,-16.85515125,-2.218092295,-2.535836382,-0.638136842,-8.895893035,-2.567192696
SRR8554504,Europe,4,-17.9678451,-2.25745764,-3.029364889,0.089661307,-9.894234414,-2.876449461
SRR8554505,Europe,4,-16.90260198,-2.257116627,-2.790786583,0.741931565,-9.77644584,-2.820184493
SRR8554511,Europe,4,-19.74088185,-2.183029795,-3.271371933,-0.996457317,-10.00158733,-3.288435475
SRR8554512,Europe,4,-19.95321457,-2.060567654,-3.287885577,-1.015760041,-10.22716556,-3.361835737
SRR8554643,Europe,4,-19.53016128,-1.863510147,-3.234905866,-0.926216078,-10.10905984,-3.396469353
SRR9179559,Europe,4,-22.140005,-2.26680273,-3.611533387,-1.190644502,-11.17303295,-3.897991432
SRR9179560,Europe,4,-20.75430405,-2.259090542,-3.125911849,-1.126153142,-10.95430995,-3.288838564
SRR9179561,Europe,4,-21.99901144,-2.150234817,-3.599629079,-1.195742352,-11.20577146,-3.847633729
SRR9179562,Europe,4,-19.615853,-2.115905366,-2.957140107,-0.519996722,-10.4890682,-3.533742611
SRR9179563,Europe,4,-21.77119721,-2.26680273,-3.426330519,-1.189626806,-11.17075833,-3.717678825
SRR922014,Europe,4,-22.37768437,-2.26680273,-3.63837106,-1.183024736,-11.20733552,-4.082150322
SRR9597091,Europe,4,-6.994561513,-0.664197261,-1.141623942,0.349025111,-3.93959023,-1.598175191
SRR9597092,Europe,4,59.60357892,-1.315047544,1.53980357,-0.236779061,51.57469482,8.040907142
SRR9597093,Europe,4,93.94575963,-0.502077294,1.908067463,0.629813382,75.50781949,16.40213659
SRR9733658,Europe,4,6.222807638,-0.575763936,2.509308316,-1.195742352,7.397298347,-1.912292736
SRR9733659,Europe,4,9.9673462,5.481834976,-0.443005556,-1.195742352,4.867608632,1.2566505
SRR9733666,Europe,4,14.31483645,2.010725434,1.592208503,0.507223999,8.997032462,1.207646056
SRR9733667,Europe,4,14.91729542,1.742497835,3.141940657,-1.195742352,9.190691785,2.037907491
SRR9733668,Europe,4,25.6597097,-2.26680273,0.713524745,-0.934832116,26.66828075,1.479539058
SRR9733670,Europe,4,4.825249495,-2.26680273,1.518993292,-1.195742352,4.794651163,1.974150123
SRR9733672,Europe,4,9.967024713,0.055893456,-0.633092837,-1.195742352,11.409459,0.330507448
SRR9733673,Europe,4,0.410833671,-0.87260839,0.488400414,-1.195742352,4.703618666,-2.712834667
SRR9733674,Europe,4,-1.35559818,-1.288116322,-0.886574253,0.696372624,1.812980415,-1.690260645
SRR9887588,Europe,4,15.41248922,-0.706197795,1.208413424,-1.195742352,-1.139429997,17.24544594
SRR9887589,Europe,4,4.696924435,4.36531865,1.019350433,0.068420221,2.877068062,-3.63323293
SRR9887591,Europe,4,55.24750047,4.894798602,9.266860046,-0.085073837,28.77398619,12.39692947
SRR9887592,Europe,4,16.54251843,-1.001594939,1.886256372,0.864310381,15.27451241,-0.480965796
SRR9887593,Europe,4,3.040027109,-2.26680273,0.37437931,-1.195742352,6.584175113,-0.455982231
SRR9887594,Europe,4,6.102647719,-0.470971588,1.979077374,-1.195742352,3.378066808,2.412217478
SRR9887595,Europe,4,-0.782373483,-1.72509182,1.281876945,-1.04215552,-0.0166206,0.719617514
SRR9887596,Europe,4,4.224737748,-0.445544303,-0.28861793,2.378407629,3.183591299,-0.603098947
SRR9887598,Europe,4,7.741141597,1.494691896,6.355331213,0.072800852,-1.621902868,1.440220504
SRR9887600,Europe,4,17.82617009,1.633410887,5.109270794,-1.195742352,9.152311853,3.12691891
SRR9888028,Europe,4,23.76865616,-2.26680273,11.09060128,-0.480595138,8.494142785,6.931309962
SRR10127265,North America,5,4.220464701,1.617039744,0.652623049,-0.264010223,2.505411099,-0.290598968
SRR10127268,North America,5,8.557203766,0.212470107,1.284683697,0.071566991,5.842609551,1.14587342
SRR10127269,North America,5,-7.678460814,-0.860856506,-0.725195744,-0.944710023,-2.904794256,-2.242904286
SRR10127270,North America,5,-4.882552575,-0.803156045,-0.37378078,-0.868441354,-1.118262302,-1.718912094
SRR10360602,North America,5,-8.578966315,-0.098765954,-1.506277208,-0.133931982,-4.846539223,-1.993451948
SRR10360603,North America,5,-15.86497902,-2.077817899,-2.889055004,-0.676253532,-6.979194198,-3.242658388
SRR10360604,North America,5,-15.92694594,-0.912654731,-2.666878436,-0.826797938,-7.954007308,-3.566607526
SRR10360605,North America,5,-13.61250307,-0.017480943,-2.479369947,-0.796115941,-7.407686601,-2.911849644
SRR10360606,North America,5,-10.49219926,-1.072604425,-1.839405362,-0.716843122,-3.901208405,-2.962137952
SRR10360607,North America,5,-11.14168985,-1.208646674,-1.891216803,-0.706152878,-4.395649322,-2.940024176
SRR10360608,North America,5,-13.38587887,-1.760005648,-2.141603356,-0.799697123,-5.698009117,-2.986563628
SRR10360609,North America,5,-14.24545535,-1.964743778,-2.204987026,-0.878253155,-5.928614465,-3.268856928
SRR10360610,North America,5,-15.77973386,-1.960216328,-2.368713811,-0.973240457,-7.093448708,-3.384114557
SRR10360611,North America,5,-15.29928145,-1.863593603,-2.231010028,-0.871830019,-6.961775438,-3.371072363
SRR10360612,North America,5,-13.10512187,-1.997245713,-1.909885155,-0.595475058,-5.464221609,-3.138294333
SRR10360613,North America,5,-11.91462111,-1.749559612,-1.694326454,-0.751043519,-4.633933395,-3.08575813
SRR10360614,North America,5,-15.70214033,-2.055003475,-2.39733459,-0.722962224,-6.994091736,-3.532748309
SRR10360615,North America,5,-18.6661406,-1.805935098,-3.123097447,-0.927916286,-9.268600326,-3.540591443
SRR10360616,North America,5,-16.45455397,-1.944722917,-2.665813432,-0.910834912,-7.460807938,-3.47237477
SRR10360617,North America,5,-13.33604679,-1.381778947,-2.373910865,-0.985071146,-5.338265351,-3.257020479
SRR10360618,North America,5,-15.96918898,-1.994571572,-2.604676204,-0.863955844,-7.231212581,-3.27477278
SRR10360619,North America,5,-14.97988195,-1.44480858,-2.747396231,-0.896969159,-7.03194953,-2.858758453
SRR10360620,North America,5,-13.37198342,-1.281352213,-2.132323079,-0.825183251,-6.573154439,-2.559970443
SRR10360621,North America,5,-12.91398295,-1.915294337,-1.980983866,-0.857933411,-4.954972525,-3.204798816
SRR10360622,North America,5,-14.37519627,-1.115922867,-2.64985783,-0.869694584,-6.692360433,-3.047360561
SRR10360623,North America,5,-13.00220847,-0.441762991,-2.558388611,-0.671031436,-6.785666874,-2.545358557
SRR10360624,North America,5,-14.4201506,-1.318103767,-2.849191595,-0.559005455,-6.765979673,-2.927870106
SRR10360625,North America,5,-14.29222067,-0.285442377,-2.701315262,-0.741515784,-7.422589529,-3.141357716
SRR10360626,North America,5,-16.07351916,-1.486713939,-2.548751544,-0.969936099,-7.684653074,-3.383464508
SRR10360627,North America,5,-14.50378665,-1.076302903,-2.267825003,-0.842518935,-6.989885122,-3.327254681
SRR10360628,North America,5,-14.33679272,-1.460097119,-1.957366517,-0.687070672,-6.878390889,-3.353867527
SRR10360629,North America,5,-14.33254665,-1.038219092,-2.587924772,-0.899347198,-6.317352874,-3.48970271
SRR10360630,North America,5,-13.07779693,-0.869716297,-2.590986744,-0.673312849,-6.38690111,-2.556879931
SRR10360631,North America,5,-13.08562047,-0.305390367,-3.010220673,-0.633218666,-6.505442575,-2.631348186
SRR10360632,North America,5,-11.34493056,-1.228552489,-2.503452532,-0.663711133,-3.936712673,-3.012501734
SRR10360633,North America,5,-10.58195673,-1.937807908,-2.173785183,-0.816960106,-2.839261832,-2.814141696
SRR10360634,North America,5,-12.16938644,-1.590646186,-2.348697605,-0.683399348,-4.845886874,-2.700756431
SRR10360635,North America,5,-12.9230142,-2.019272453,-2.445351223,-0.638028911,-4.942433339,-2.877928273
SRR10360636,North America,5,-10.77878144,-1.287591023,-2.373655837,-0.730794953,-3.471213695,-2.915525936
SRR10360637,North America,5,-15.04316126,-1.899556783,-2.606899063,-1.004120793,-6.259089096,-3.273495524
SRR10360638,North America,5,-12.63664678,-1.290847553,-2.627574452,-0.777893528,-4.91051508,-3.02981617
SRR10360639,North America,5,-1.565704589,-0.833814499,-1.220547565,-0.5201949,2.033222162,-1.024369788
SRR10360640,North America,5,-2.870233673,-1.770954941,-1.841506485,-0.704567408,3.622363367,-2.175568206
