sort_id,GDP_per_capita_PPP2005,anthropogenic_biome_2,population_density_2,Human_influence_index_2,development_threat_index_2,human_modification_terrestrial_2,pfertilizer_global_2,human_footprint_3,rev_travel_time_to_cities_min,sum,sum_organic,sum_inorganic,sum_phosphotransferase,sum_transporters,sum_two_component,human_sum,human_organic,human_inorganic,human_two_component,human_phosphotransferase,human_transporters,travel_time_to_cities_min
SRR14509068,55768.4375,31,10.86411572,42,1,0.70904243,7.722000122,40.71455383,-0.612277746,-19.71314181,-1.799908857,-3.226457666,-1.086562325,-9.951008028,-3.649204932,1.864136587,0.562996437,-0.458325481,0.32010645,0.419267561,1.020091621,0.612277746
SRR14509069,55768.4375,31,10.86411572,42,1,0.70904243,7.722000122,40.71455383,-0.612277746,-20.8390922,-2.26680273,-3.383462981,-0.943104532,-10.35332749,-3.892394474,1.864136587,0.562996437,-0.458325481,0.32010645,0.419267561,1.020091621,0.612277746
SRR14509070,55768.4375,31,10.86411572,42,1,0.70904243,7.722000122,40.71455383,-0.612277746,-21.23010812,-2.032319054,-3.387320165,-1.195742352,-10.83066861,-3.784057941,1.864136587,0.562996437,-0.458325481,0.32010645,0.419267561,1.020091621,0.612277746
SRR14509071,55768.4375,31,10.86411572,42,1,0.70904243,7.722000122,40.71455383,-0.612277746,-21.35858646,-1.875918609,-3.55968961,-1.195742352,-10.75504703,-3.972188861,1.864136587,0.562996437,-0.458325481,0.32010645,0.419267561,1.020091621,0.612277746
SRR14509072,55768.4375,31,10.86411572,42,1,0.70904243,7.722000122,40.71455383,-0.612277746,-15.29690003,-2.225698456,-1.254989232,-0.044850775,-9.62369447,-2.147667095,1.864136587,0.562996437,-0.458325481,0.32010645,0.419267561,1.020091621,0.612277746
SRR14555685,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,-5.793138443,-0.756906457,-0.407856104,-0.391334354,-4.458440478,0.221398949,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555686,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,-5.337512929,-1.258259619,0.150117071,-0.681946749,-2.975037961,-0.572385672,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555687,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,14.43464284,-0.075091575,2.674487735,0.347571688,8.809889931,2.677785056,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555688,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,8.807832419,0.507060143,3.477841511,0.46263241,1.446950405,2.91334795,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555689,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,-5.455535746,-1.358973057,-1.322700696,-0.502173589,-2.16950297,-0.102185433,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555690,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,-0.373172972,-1.051555947,0.669366432,-0.519952204,0.879634121,-0.350665374,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555691,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,2.785087086,-0.489713191,0.679886921,0.086325542,1.892144024,0.61644379,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555692,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,2.772325748,-0.728230708,2.109020979,-0.205295675,1.227758883,0.36907227,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555693,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,11.78051962,-1.024960949,2.937017226,3.049834982,3.940485021,2.878143339,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555694,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,13.1266031,-0.372420962,3.60652143,1.592340253,4.194250587,4.105911797,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555695,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,10.38064093,-1.245413024,4.920591058,1.520085534,2.361267431,2.824109934,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555696,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,12.52805784,1.450323864,3.164827499,1.154089751,3.444672757,3.314143968,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555697,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,-2.796483133,-0.833500458,0.552093016,-0.69735411,-0.187717021,-1.63000456,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555698,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,1.849330162,-1.461018653,1.108383812,-0.12641312,1.612579691,0.715798432,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555699,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,2.947395433,-0.245255027,1.535401605,-0.086748668,1.074636275,0.669361248,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555700,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,0.628217799,-0.693312547,0.012509,-0.065453197,1.610019368,-0.235544825,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555701,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,-0.854908367,-1.848509619,0.572428558,0.586335711,-0.290859424,0.125696408,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14555702,11265.08105,11,5686.126953,50,1,0.90096122,12.32900047,34.8650856,0,10.67084734,11.78370361,0.495665302,-0.158908952,-0.379447659,-1.070164956,2.646432505,0.276550572,0.092005217,0.611390939,0.75905252,0.907433257,0
SRR14573563,35416.89844,NA,0,NA,4,0,NA,128,-176.6194763,-7.447703612,-1.062874069,0.513421966,-0.974538701,-3.804639078,-2.11907373,NA,NA,NA,NA,NA,NA,176.6194763
SRR14573564,35416.89844,NA,0,NA,4,0,NA,128,-176.6194763,-7.590277298,-1.717273914,0.968158888,-0.96140859,-3.998582913,-1.88117077,NA,NA,NA,NA,NA,NA,176.6194763
SRR14573565,35416.89844,NA,0,NA,128,0,NA,128,-871.2877808,-13.00005641,-1.692745361,-1.942920927,-0.784233615,-5.958784051,-2.621372459,NA,NA,NA,NA,NA,NA,871.2877808
SRR14573566,35416.89844,NA,0,NA,128,0,NA,128,-871.2877808,-12.86880863,-1.866003104,-2.127297352,-0.804338866,-5.773054387,-2.298114926,NA,NA,NA,NA,NA,NA,871.2877808
SRR14573567,35416.89844,NA,0,NA,128,0,NA,128,-1790.962646,-2.197211808,-0.916362075,3.452031389,-0.808840552,-2.964239023,-0.959801546,NA,NA,NA,NA,NA,NA,1790.962646
SRR14573568,35416.89844,NA,0,NA,128,0,NA,128,-1790.962646,-2.867841957,-0.642665702,3.056504728,-0.670559866,-2.924730985,-1.686390132,NA,NA,NA,NA,NA,NA,1790.962646
SRR14573569,NA,NA,NA,NA,4,0,NA,128,NA,-2.360628704,1.375496164,3.106749003,-0.702304919,-5.405806826,-0.734762127,NA,NA,NA,NA,NA,NA,NA
SRR14573570,NA,NA,NA,NA,4,0,NA,128,NA,-3.772638567,2.497804274,0.966422263,-0.483650826,-6.06433493,-0.688879347,NA,NA,NA,NA,NA,NA,NA
SRR14573571,35416.89844,NA,NA,NA,128,NA,NA,128,NA,-4.502465379,0.123263479,0.856593261,-0.780606261,-5.610940683,0.909224825,NA,NA,NA,NA,NA,NA,NA
SRR14573572,35416.89844,NA,NA,NA,128,NA,NA,128,NA,-5.05027901,-0.345349297,0.080364684,-0.724774204,-5.3672982,1.306778008,NA,NA,NA,NA,NA,NA,NA
SRR14623159,9800.780273,63,0.051327873,0,3,0.001628473,0,0,-125.1854172,2.581913409,-0.252790091,1.873303024,-0.603942682,1.656020628,-0.090677469,-2.727334192,-0.598157293,-0.441387719,-0.573912047,-0.187090694,-0.926786439,125.1854172
SRR14623160,9800.780273,63,0.051327873,0,3,0.001628473,0,0,-125.1854172,5.062822654,-0.500010657,2.57701979,-0.866498264,3.51694994,0.335361844,-2.727334192,-0.598157293,-0.441387719,-0.573912047,-0.187090694,-0.926786439,125.1854172
SRR14623161,9800.780273,63,0.051327873,0,3,0.001628473,0,0,-125.1854172,-4.710844015,-0.489688916,0.358832543,-0.74042083,-2.244723704,-1.594843107,-2.727334192,-0.598157293,-0.441387719,-0.573912047,-0.187090694,-0.926786439,125.1854172
SRR14626156,55768.4375,11,0,56,1,0.459391028,0.421999991,39.88053894,NA,-21.52608225,-2.203496919,-3.44180968,-1.184764884,-10.88094277,-3.815068006,NA,NA,NA,NA,NA,NA,NA
SRR14626311,55768.4375,11,0,56,1,0.459391028,0.421999991,39.88053894,NA,-11.97907854,-2.102021779,-1.496803555,-0.267195627,-6.120571127,-1.99248645,NA,NA,NA,NA,NA,NA,NA
SRR14626312,55768.4375,11,0,56,1,0.459391028,0.421999991,39.12939453,NA,7.284665672,-2.204213015,4.2501063,1.824806133,6.934230496,-3.520264243,NA,NA,NA,NA,NA,NA,NA
SRR14986175,50097.98047,32,34.27687836,26,2,0.327540696,5.565999985,8.661917686,-19.02660179,2.566577867,1.660003374,1.822891365,-0.979856134,-1.445311496,1.508850758,-1.456641694,-0.353100474,-0.197261096,-0.21484106,-0.04142587,-0.650013194,19.02660179
SRR14986176,50097.98047,32,34.27687836,26,2,0.327540696,5.565999985,8.661917686,-19.02660179,-3.991953857,-2.066434358,2.585932187,-1.186737738,-3.757813107,0.433099159,-1.456641694,-0.353100474,-0.197261096,-0.21484106,-0.04142587,-0.650013194,19.02660179
SRR14986177,50097.98047,32,34.27687836,26,2,0.327540696,5.565999985,8.661917686,-19.02660179,-3.432669884,-0.905673379,3.543044369,-1.078580117,-3.387820383,-1.603640375,-1.456641694,-0.353100474,-0.197261096,-0.21484106,-0.04142587,-0.650013194,19.02660179
SRR14986178,50097.98047,32,34.27687836,26,2,0.327540696,5.565999985,8.661917686,-19.02660179,0.862912873,-0.412340397,3.58279201,-1.06667462,-1.187215427,-0.053648693,-1.456641694,-0.353100474,-0.197261096,-0.21484106,-0.04142587,-0.650013194,19.02660179
SRR14986179,50097.98047,32,34.27687836,26,2,0.327540696,5.565999985,8.661917686,-19.02660179,30.19050118,3.824579426,4.270184095,2.286182213,15.24193547,4.567619978,-1.456641694,-0.353100474,-0.197261096,-0.21484106,-0.04142587,-0.650013194,19.02660179
SRR14986180,50097.98047,32,34.27687836,26,2,0.327540696,5.565999985,8.661917686,-19.02660179,30.76486931,2.208356655,5.22499567,3.862330721,15.47317844,3.996007823,-1.456641694,-0.353100474,-0.197261096,-0.21484106,-0.04142587,-0.650013194,19.02660179
SRR15130125,42449.1875,63,0.970150828,5,3,0.040925592,0,0,-413.9637756,-5.312486821,0.270465443,-1.291652553,-0.959246213,-1.46967669,-1.862376808,-2.955507944,-0.554224195,-0.484187486,-0.548984878,-0.204355515,-1.16375587,413.9637756
SRR15130126,42449.1875,63,0.970150828,5,3,0.040925592,0,0,-413.9637756,-6.063411912,0.152032123,-1.430347245,-0.905805009,-2.33493511,-1.544356671,-2.955507944,-0.554224195,-0.484187486,-0.548984878,-0.204355515,-1.16375587,413.9637756
SRR15130127,42449.1875,63,0.970150828,5,3,0.040925592,0,0,-413.9637756,-5.516287144,1.377594744,-1.329496904,-0.764312553,-2.598269828,-2.201802603,-2.955507944,-0.554224195,-0.484187486,-0.548984878,-0.204355515,-1.16375587,413.9637756
SRR15130128,42449.1875,63,0.970150828,5,3,0.040925592,0,0,-413.9637756,-7.645250466,-0.413931738,-2.129893581,-0.57681346,-2.428715996,-2.09589569,-2.955507944,-0.554224195,-0.484187486,-0.548984878,-0.204355515,-1.16375587,413.9637756
SRR15168755,55481.16406,31,1.836267352,50,1,0.670262754,5.940999985,25.48900986,-2.4501791,3.591675777,0.479361945,-0.014843645,0.132495057,3.207153917,-0.212491498,1.494702626,0.264760635,-0.129527335,0.333790474,0.442177541,0.583501312,2.4501791
SRR15373726,18317.88281,42,35.12656403,15,3,0.248315632,0.001,12.05747509,-83.06358337,-10.42331477,-1.349456423,-1.063961746,-0.441395535,-6.753180966,-0.815320096,-0.906642161,-0.068632415,-0.183795748,-0.16559722,-0.083845943,-0.404770835,83.06358337
SRR15373727,18317.88281,42,35.12656403,15,3,0.248315632,0.001,12.05747509,-83.06358337,-10.01500921,-1.075926217,-1.106424486,-0.274558414,-6.579843943,-0.978256155,-0.906642161,-0.068632415,-0.183795748,-0.16559722,-0.083845943,-0.404770835,83.06358337
SRR15373728,18317.88281,42,35.12656403,15,3,0.248315632,0.001,12.05747509,-83.06358337,-9.900227596,-1.015614751,-1.124029246,-0.480943926,-5.257430298,-2.022209375,-0.906642161,-0.068632415,-0.183795748,-0.16559722,-0.083845943,-0.404770835,83.06358337
SRR15373729,18317.88281,42,35.12656403,15,3,0.248315632,0.001,12.05747509,-83.06358337,11.36922602,1.521354166,1.740641685,0.41900795,4.208395731,3.479826486,-0.906642161,-0.068632415,-0.183795748,-0.16559722,-0.083845943,-0.404770835,83.06358337
SRR15373730,18317.88281,42,35.12656403,15,3,0.248315632,0.001,12.05747509,-83.06358337,18.87437586,1.857762379,4.031852095,2.704444483,3.031387183,7.248929722,-0.906642161,-0.068632415,-0.183795748,-0.16559722,-0.083845943,-0.404770835,83.06358337
SRR15373731,18317.88281,42,35.12656403,15,3,0.248315632,0.001,12.05747509,-83.06358337,41.87684634,23.09081149,3.706866374,2.878603105,6.052777063,6.147788308,-0.906642161,-0.068632415,-0.183795748,-0.16559722,-0.083845943,-0.404770835,83.06358337
SRR15373732,18317.88281,42,35.12656403,15,3,0.248315632,0.001,12.05747509,-83.06358337,31.24216236,10.99936479,5.4784613,2.499480045,10.82090087,1.443955351,-0.906642161,-0.068632415,-0.183795748,-0.16559722,-0.083845943,-0.404770835,83.06358337
SRR15373733,18317.88281,42,35.12656403,15,3,0.248315632,0.001,12.05747509,-83.06358337,24.37045833,4.06075828,4.607807297,1.650044512,9.570526169,4.481322072,-0.906642161,-0.068632415,-0.183795748,-0.16559722,-0.083845943,-0.404770835,83.06358337
SRR15373734,18317.88281,42,35.12656403,15,3,0.248315632,0.001,12.05747509,-83.06358337,22.44212888,4.691549289,5.029660858,1.906047063,7.404470268,3.410401403,-0.906642161,-0.068632415,-0.183795748,-0.16559722,-0.083845943,-0.404770835,83.06358337
SRR15377920,45536.66016,51,0.469661057,13,2,0.055613194,NA,3,-25.24131203,-15.94098839,-1.853044963,-2.656255271,-1.084339033,-8.050563115,-2.296786006,NA,NA,NA,NA,NA,NA,25.24131203
SRR15377921,45536.66016,51,0.469661057,13,2,0.055613194,NA,3,-25.24131203,-6.572538864,-1.342763817,-1.159939761,-0.23160603,-2.71002753,-1.128201726,NA,NA,NA,NA,NA,NA,25.24131203
SRR15377922,45536.66016,51,0.469661057,13,2,0.055613194,NA,3,-25.24131203,-11.94395313,-1.728210886,-1.872501367,-0.909937195,-5.765612871,-1.667690812,NA,NA,NA,NA,NA,NA,25.24131203
SRR15377923,45536.66016,51,0.469661057,13,2,0.055613194,NA,3,-25.24131203,-13.76366022,-1.616674248,-2.131223091,-0.949880234,-6.896749159,-2.169133491,NA,NA,NA,NA,NA,NA,25.24131203
SRR15377924,45536.66016,51,2.000170708,13,2,0.160501048,0.127000004,3,-47.13240433,-7.528363738,-1.229200582,-1.337197904,-0.872801648,-2.721926317,-1.367237286,-2.193000825,-0.363458585,-0.309855738,-0.362359539,-0.150430563,-1.0068964,47.13240433
SRR15377925,45536.66016,51,2.000170708,13,2,0.160501048,0.127000004,3,-47.13240433,-9.468347947,-1.804381297,-1.364556812,-0.636510794,-3.906797985,-1.756101059,-2.193000825,-0.363458585,-0.309855738,-0.362359539,-0.150430563,-1.0068964,47.13240433
SRR15377926,45536.66016,51,2.000170708,13,2,0.160501048,0.127000004,3,-47.13240433,-14.11837846,-1.667534323,-2.375074811,-0.940104801,-6.718486703,-2.417177827,-2.193000825,-0.363458585,-0.309855738,-0.362359539,-0.150430563,-1.0068964,47.13240433
SRR15377927,45536.66016,51,2.000170708,13,2,0.160501048,0.127000004,3,-47.13240433,-15.98556635,-2.0199796,-2.386931085,-1.078678901,-7.844770244,-2.655206519,-2.193000825,-0.363458585,-0.309855738,-0.362359539,-0.150430563,-1.0068964,47.13240433
SRR15377928,45536.66016,51,2.000170708,13,2,0.160501048,0.127000004,3,-47.13240433,-17.63603223,-2.067312279,-2.664429306,-1.046754149,-8.763910327,-3.093626174,-2.193000825,-0.363458585,-0.309855738,-0.362359539,-0.150430563,-1.0068964,47.13240433
SRR15377929,45536.66016,51,0.786778629,14,2,0.095820114,1.082999945,2.089912415,-21.12180138,-11.26984795,-1.799861621,-1.308933438,-0.956154573,-5.265419656,-1.939478665,-2.676271791,-0.513845082,-0.419431617,-0.511565949,-0.266385379,-0.965043765,21.12180138
SRR15377930,45536.66016,51,0.786778629,14,2,0.095820114,1.082999945,2.089912415,-21.12180138,-10.07006194,-1.592224271,-1.172033324,-0.951047244,-4.601983699,-1.752773402,-2.676271791,-0.513845082,-0.419431617,-0.511565949,-0.266385379,-0.965043765,21.12180138
SRR15377931,45536.66016,51,0.786778629,14,2,0.095820114,1.082999945,2.089912415,-21.12180138,-8.988276324,-1.655477083,-1.062526818,-0.76158835,-4.224233299,-1.284450773,-2.676271791,-0.513845082,-0.419431617,-0.511565949,-0.266385379,-0.965043765,21.12180138
SRR15377932,45536.66016,51,0.786778629,14,2,0.095820114,1.082999945,2.089912415,-21.12180138,-14.92414736,-1.939025868,-1.851892189,-1.025155498,-7.402173204,-2.705900606,-2.676271791,-0.513845082,-0.419431617,-0.511565949,-0.266385379,-0.965043765,21.12180138
SRR15377933,45536.66016,51,0.469661057,13,2,0.055613194,NA,3,-25.24131203,-12.66490954,-1.673738184,-2.190733013,-0.946250418,-5.677346189,-2.176841737,NA,NA,NA,NA,NA,NA,25.24131203
SRR15377934,45536.66016,51,0.786778629,14,2,0.095820114,1.082999945,2.089912415,-21.12180138,-16.36602727,-2.028247043,-2.495955225,-1.050601051,-8.234980531,-2.556243417,-2.676271791,-0.513845082,-0.419431617,-0.511565949,-0.266385379,-0.965043765,21.12180138
SRR15377935,45536.66016,51,0.001748784,10,2,0.043791026,1.082999945,8.971394539,-14.06394577,-12.56764944,-1.885941503,-1.068385926,-0.912672646,-6.296821284,-2.403828084,-2.887230036,-0.415846966,-0.651585205,-0.633612929,-0.431559929,-0.754625007,14.06394577
SRR15377936,45536.66016,51,0.001748784,10,2,0.043791026,1.082999945,8.971394539,-14.06394577,-16.4500831,-2.241382385,-2.034868941,-1.026796152,-7.946401219,-3.200634399,-2.887230036,-0.415846966,-0.651585205,-0.633612929,-0.431559929,-0.754625007,14.06394577
SRR15377937,45536.66016,51,0.001748784,10,2,0.043791026,1.082999945,8.971394539,-14.06394577,-17.81683652,-1.973535747,-2.856014891,-1.00693382,-8.651115538,-3.329236522,-2.887230036,-0.415846966,-0.651585205,-0.633612929,-0.431559929,-0.754625007,14.06394577
SRR15377938,45536.66016,51,0.001748784,10,2,0.043791026,1.082999945,8.971394539,-14.06394577,-4.509556299,-1.793842195,0.374389758,-0.771632139,-2.041419697,-0.277052026,-2.887230036,-0.415846966,-0.651585205,-0.633612929,-0.431559929,-0.754625007,14.06394577
SRR15377939,45536.66016,51,0.001748784,10,2,0.043791026,1.082999945,8.971394539,-14.06394577,-14.33216384,-2.021706637,-1.498149747,-0.979368191,-7.03514301,-2.797796257,-2.887230036,-0.415846966,-0.651585205,-0.633612929,-0.431559929,-0.754625007,14.06394577
SRR15377940,45536.66016,52,2.063845873,13,2,0.05761601,0.127000004,3,-48.45015717,-15.4875873,-2.021791878,-2.322034497,-1.061034183,-7.170845084,-2.911881656,-2.827454485,-0.487481343,-0.479459218,-0.564482046,-0.353618288,-0.942413589,48.45015717
SRR15377941,45536.66016,52,2.063845873,13,2,0.05761601,0.127000004,3,-48.45015717,-7.721728848,-1.519152902,-1.702664404,-0.032211422,-3.436639527,-1.031060593,-2.827454485,-0.487481343,-0.479459218,-0.564482046,-0.353618288,-0.942413589,48.45015717
SRR15377942,45536.66016,52,2.063845873,13,2,0.05761601,0.127000004,3,-48.45015717,-11.27953331,-1.934549874,-1.043555702,-0.711140192,-5.415812709,-2.174474837,-2.827454485,-0.487481343,-0.479459218,-0.564482046,-0.353618288,-0.942413589,48.45015717
SRR15377943,45536.66016,52,2.063845873,13,2,0.05761601,0.127000004,3,-48.45015717,-12.57362544,-1.937356387,-1.544803097,-0.839217669,-5.6946417,-2.557606582,-2.827454485,-0.487481343,-0.479459218,-0.564482046,-0.353618288,-0.942413589,48.45015717
SRR15377944,45536.66016,51,1.244926214,14,2,0.272842497,0.771000028,4,-24.29594421,-9.342515822,-1.81308229,-1.15712142,-0.972286785,-4.025879501,-1.374145827,-1.480493819,-0.24861422,-0.177488899,-0.162825334,0.080848473,-0.972413839,24.29594421
